,date,username,text,retweets numbers
412,2018-08-30 04:41:51,thomasp85,Playing with ambient and rayshader... #rstats pic.twitter.com/S4bTRRRbgJ,2
413,2018-08-30 04:36:36,McKibbinUSA,Build A Cryptocurrency Trading Bot with R #blockchain #cryptocurrency #rstats #machinelearnig #artificialintelligence https:// towardsdatascience.com/build-a-crypto currency-trading-bot-with-r-1445c429e1b1 … pic.twitter.com/j8E2lnoogS,0
414,2018-08-30 04:35:05,gp_pulipaka,A Critique of Resizable Hash Tables: Riak Core and Random Slicing. #BigData #Analytics #NoSQL #Riak #DynamoDB #DataScience #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Algorithms #Linux http:// bit.ly/2wxqUp5 pic.twitter.com/4odgTAKpxI,19
415,2018-08-30 04:32:04,gp_pulipaka,End-to-End Optimization for Data Analytics with Weld. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #Ruby #Rust #CloudComputing #Serverless #DataScientist #Linux https:// stanford.io/2ohM9b0 pic.twitter.com/pBU2QVvGRn,24
416,2018-08-30 04:31:54,thosjleeper,"Another version of this uses {rio}: f <- list.files(""my_folder"", pattern = ""*.csv"", full.names = TRUE) rio::import_list(f, rbind = TRUE) An advantage is that it doesn't require you to know the right data import function and will even work with differing file formats. #rstats https:// twitter.com/WeAreRLadies/s tatus/1034817323922804737 …",6
417,2018-08-30 04:31:29,NumFOCUS,Support the #opensource #datascience tools you use every day — become a NumFOCUS member! https://www. numfocus.org/membership/?ut m_source=Twitter&utm_medium=Donor_Quote … #python #pydata #julialang #rstats #bayesian #bigdata #machinelearning #dataviz #openscience #opendata pic.twitter.com/kjFzxgFrUe,1
418,2018-08-30 04:31:17,andrewheiss,Just categorized Russian troll tweets with nearly 90% accuracy using @kearneymw 's textfeatures and @petemohanty 's kerasformula with neural networks in #rstats #APSA2018 pic.twitter.com/na310PcvHT,43
419,2018-08-30 04:31:04,gp_pulipaka,Google's Dopamine: Combining Improvements in Deep #ReinforcementLearning . #BigData #Analytics #DeepLearning #MachineLearning #DataScience #AI #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist http:// bit.ly/2wpB1x8 pic.twitter.com/ikZZtAkc6N,17
420,2018-08-30 04:28:04,gp_pulipaka,A Deep Dive Into Data Lakes: #DataLakes and Cloud Architecture. #BigData #Analytics #NoSQL #Hadoop #MachineLearning #DataScience #AI #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #BigQuery http:// bit.ly/2C0JbkW pic.twitter.com/fowzP9esVU,13
421,2018-08-30 04:26:04,gp_pulipaka,#ReinforcementLearning : 2nd Edition in Progress (Complete 445 Pg Draft). #BigData #Analytics #DeepLearning #MachineLearning #DataScience #AI #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Books http:// bit.ly/2PLLtXI pic.twitter.com/TPPPOTv9o4,22
422,2018-08-30 04:25:51,surlyurbanist,#rstats what's the reason predict() doesn't automatically identify the link object for a glm object?,0
423,2018-08-30 04:25:14,frzambra,My first #gganimate #rstats pic.twitter.com/hVaNcRpPl1,0
424,2018-08-30 04:22:12,RohanAlexander,Mistake graphing the topics discussed in Australia's parliament between 1901 and 2017 created this #rstats mess. Probably makes as much sense as last week’s #auspol events. pic.twitter.com/jkjcw1LVuE,0
425,2018-08-30 04:19:59,FabioFavusMaxim,"I feel a little embarrassed to share but I guess this is the right place for it. This is the sort of #rstats code I would write a year ago. A year later, my style has completely changed, I use #tidyverse code, projects and Rmd docs with comments as to ensure reproducibility. pic.twitter.com/0Ym1AeQRAW",1
426,2018-08-30 04:18:27,ImDataScientist,Start working with American Community Survery data through R #rstats https:// ranausman.wordpress.com/2016/01/16/ame rican-community-survey-in-r/ …,0
427,2018-08-30 04:15:54,AFishInSchool,"This...this is the course I needed when I started grad school! None of us come in realizing we need coding skills, then it becomes our life. This would have saved hours of banging my head against the wall. @andrewrypel is this open to outsiders for a fee? #rstats #graduateschool https:// twitter.com/andrewrypel/st atus/1034193457764388865 …",0
428,2018-08-30 04:13:07,diwastha,Learned about Resampling methods via #ISLR book and its time to code with #Rlanguage #rstats #DataScience #MachineLearning pic.twitter.com/84lWHxwXDu,0
429,2018-08-30 04:12:03,spkaluzny,"The collection of #rstats packages keeps growing, CRAN now at 12978 packages. https:// twitter.com/RStudioJoe/sta tus/1034525322266308609 …",0
430,2018-08-30 04:03:23,rstatsdata,#rdata #rstats : Methane Content of Biogas from Batch Reactors - https:// cran.r-project.org/package=biogas,1
431,2018-08-30 04:02:08,CRANberriesFeed,CRAN updates: tidyRSS http:// goo.gl/5g3iZ #rstats,0
432,2018-08-30 04:00:01,WeAreRLadies,"My fifth #rstats tip: Hate emailing Word documents back and forth? Send that doc you just knit from your .Rmd file to Google Drive! googledrive::drive_upload( “my_document.docx”, type = “document”) pic.twitter.com/TM0sX7ilgG",21
433,2018-08-30 03:51:06,eric_bickel,#Louisville #rstats community! If you haven't signed up for this Friday's R user group meetup be sure to do so now! @ScientistSMC is going to throw down on her use of R in #biomedical research! Be there or be square. - https:// buff.ly/2LiGoTv pic.twitter.com/2UHIFm4uVm,3
434,2018-08-30 03:47:20,MrMeritology,My #rstats universal cheat sheet = @dataandme 's twitter feed,0
435,2018-08-30 03:46:04,dataandme,"new cheatsheet for {cartography} ! ""cartography: cheatsheet"" Timothée Giraud https:// buff.ly/2BVROx9 #rstats #rspatial #maps pic.twitter.com/lJAOqt3aac",340
436,2018-08-30 03:30:21,applied_r,Our next R- #Meetup ( https://www. meetup.com/de-DE/Applied- R-Munich/events/254168662/ … ) about Calculating Counter-Strike:GO World Rankings and Making Multimillion-Dollar Baseball Decisions with H2O AutoML will be on the 8th of October @EON_de . Thanks to the speakers @matlabulous and @Schw4rzR0tG0ld . #rstats #DataScience,3
437,2018-08-30 03:30:15,ai_korg,"When it comes to Excel and data, my buddy Mieks is all knackered. #rstats",0
438,2018-08-30 03:26:13,AdricDirac,This is kind of life-changing. How did I just now learn about this? #rstats #datascience https:// twitter.com/grrrck/status/ 981934162021175297 …,0
439,2018-08-30 03:21:41,justichidi,#AndroidDev #rstats How do you get someone to proofread something you wrote? (assuming you have no option around you) Do you just DM people on Twitter to help you proofread your article or ask a question? I need a mentor,4
440,2018-08-30 03:16:23,dziennikarz,Najbardziej angażujący tweet o #rstats w ciągu ostatnich 12h. https:// twitter.com/dataandme/stat us/1034788272948559872 …,0
441,2018-08-30 03:05:12,WeAreRLadies,"My fourth #rstats tip: Have a collaborator that would prefer for your documents to be in Word? You can render .Rmd files into Word documents: update your yaml: output: word_document -or- rmarkdown::render( ""my_document.Rmd"", output_format = ""word_document"") pic.twitter.com/Dx49LROBuJ",13
442,2018-08-30 03:04:56,sastoudt,Following up late in the game: this is great! Do you know of any other #rstats packages that have a similar practice? I'm looking to get some experience but am a bit daunted by all of the possible places to start.,0
443,2018-08-30 03:01:29,sharkey,New #dplyr function to correct for my consistent typo: mustate It functions like mutate but plays heavy metal from Dave Mustaine while it calculates. #rstats,0
444,2018-08-30 03:00:32,marcusborba,Cheat Sheets for #Python #RStats #NoSQL #Hadoop #MachineLearning #Statistics . #BigData #Analytics #DataScience #AI #NLProc #TensorFlow #Java #JavaScript #ReactJS #GoLang #Clojure #Ruby #Cloud #Serverless #DataScientist @gp_pulipaka http:// bit.ly/2LCAtJ3 pic.twitter.com/gG1yNEhkdh,9
445,2018-08-30 02:56:19,tomschenkjr,"The @arrayofthings team has a beta ready of API endpoints. Get the documentation or use the Python libraries. They're also open to developing other libraries #rstats , #java https:// plenario.docs.apiary.io / pic.twitter.com/XVJIhUXNdF – at Argonne TCS Conference Center",4
446,2018-08-30 02:53:58,datavisFriendly,"Cute, and animated, but not clear, because all you can see is a sporadic trend toward warmer temperatures on a grid defined by countries and ordered alphabetically (I think). The data from @NASA would be a nice topic for someone in the #rstats or #dataviz community to improve",0
447,2018-08-30 02:50:51,NumFOCUS,"Don't miss the inaugural NumFOCUS Project Forum for Core Developers and Critical Users, Sept 24-25 in NYC View the schedule: https:// numfocus.org/forum2018 Register: https://www. eventbrite.com/e/2018-numfocu s-project-forum-for-core-developers-and-critical-users-tickets-47484741139 … Spread the word! #opensource #Sustainability #pydata #data #science #python #rstats #julialang pic.twitter.com/eg0xvIQJuI",0
448,2018-08-30 02:47:24,ManningMEAP,"Modules 4.1, ""Review of the Landscape"" and 4.2 ""Validation: 3 Varieties"" are new to Deep Learning with R in Motion https://www. manning.com/livevideo/deep -learning-with-r-in-motion … @ManningBooks @Rick_Scavetta #deeplearning #DL #keras #rstats #liveVideo pic.twitter.com/rZQYgAvEeN",1
449,2018-08-30 02:40:32,thatdnaguy,"Any other #rstats users running zinbwave + deseq2 for UMI count data? For R v3.5.1 and zinbwav v1.2.0 on several different sets of hardware zinbFit freezes on ""Initialize parameters"" unless the count matrix is *exceptionally* small. Unusably small",0
450,2018-08-30 02:39:32,epb41l2,Great to see two #rstats packages produced by @PHE_uk featured in this round-up. https:// twitter.com/dataandme/stat us/1034848771010641925 …,0
451,2018-08-30 02:38:48,ohhshute,Anyone have a good R package for downloading weather data? weatherData from weather underground seems to have changed their policy on downloading? #rstats,0
452,2018-08-30 02:34:33,krusealex2013,About 1.5 years old now. All #rstats interactive map with @rstudio shiny showing bike sharing usage in Hamburg Waiting for more up-to-date data from @dbopendata to recreate the map. #dataviz #shinyapps Read more: http://www. alexknowsdata.com pic.twitter.com/MY91DYz53W,0
453,2018-08-30 02:27:04,exunckly,Thanks for signposting 'group' @GopalMurali1 - using it on the fill variable has worked. :-) #rstats pic.twitter.com/I54U6eS4Ef,0
454,2018-08-30 02:26:09,OmniAnalytics,Our #ggplot2 version of “Cinderella” from Kurt Vonnegut’s Universal Shapes of Stories! #dataviz #rstats #emojifont #storytelling pic.twitter.com/8dkZVOsbKi,3
455,2018-08-30 02:09:32,DallasRladies,"Hey Dallas #rladies , what #rstats projects and questions are you bringing to the meetup this weekend? . http:// meetu.ps/e/FGsH5/Bctx7/d",0
456,2018-08-30 02:09:21,LucyStats,Thanks to the magic of @yoniceedee 's carbonate #rstats : https:// github.com/yonicd/carbona te … pic.twitter.com/jevaCn5OYP,1
457,2018-08-30 02:08:04,ryanburge,"88.4% of born-again Protestants 75 years and older are white. BA Protestants who are 25 and under: 59.8% are white. For the general population: 75+ = 90.1% white Under 25 = 59.6% white Born-again Prot. look like Americans, racially. @rikeijames #dataviz #religion #rstats pic.twitter.com/s7UvhfREa5",1
458,2018-08-30 02:02:28,dataandme,"Another round of @rstudiojoe 's package picks… ""July 2018: Top 40 New Packages"" https:// buff.ly/2N6nWTb #rstats pic.twitter.com/fddPux3iPq",7
459,2018-08-30 02:01:33,WeAreRLadies,"My third #rstats tip: glue that broom output into some nice sentences for a manuscript: m <- lm(mpg ~ qsec + wt, data = mtcars) t <- broom::tidy(m) glue::glue_data(t, ""The point estimate for the {term} term is {round(estimate, 3)} (p-value = {signif(p.value, 2)})."") pic.twitter.com/b70G0hgsmf",42
460,2018-08-30 02:01:10,PrabhaGana,Application Tracing on Kubernetes with AWS X-Ray. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #AWS #Kubernetes #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux http:// buff.ly/2MW52yh,3
461,2018-08-30 02:00:01,SSI_Innovations,*Free* eBooks on Data Visualization and #MachineLearning for #DataScientists : http:// bit.ly/2ues3B0 #abdsc #BigData #DataScience #DataViz #AI #Python #Rstats #Coding via @KirkDBorne pic.twitter.com/TESUiSUm1z,2
462,2018-08-30 01:58:47,cnglaspie,"I need to be on texting-terms with a statistics-savvy person so I can vent... I NEED A STATS BUDDY, STAT! #stats #RStats",0
463,2018-08-30 01:56:31,gh_firefly,"I get to go to rstudio::conf!!!!!!!!!!! Yippeee #hmis #rstats #rstudio And it's in Austin, even better. :)",0
464,2018-08-30 01:52:28,Nitish_Sharma23,The Many Faces Of #Hackers #infographic #CyberSecurity #CyberAttack #SMM #cybercrime #disruption #databreach #fintech #Malware #Ransomware #Security #tech #data #DeepLearning #KSQL #MQTT #IoT #Sensor #BigData #Analytics #MachineLearning #DataScience #AI #IIoT #RStats #TensorFlow pic.twitter.com/31rh9xpHgH,2
465,2018-08-30 01:50:00,jletteboer,Interactive Data Visualizations Using R and Plotly | A Step-By-Step Tutorial http://www. data-mania.com/blog/?p=4336 via @bigdatagal #rstats #DataScience #tutorial,0
466,2018-08-30 01:44:23,RLadiesLouville,"Join us at 6 PM TONIGHT at @UofLbiz room 226 for our August meetup on ""Building Web Applications in #rstats with Shiny- The Basics""! We look forward to seeing you there! #DataScience #womenintech #womenwhocode #WomenInSTEM #rladies",1
467,2018-08-30 01:43:55,Vilynx,Free eBooks on Data Visualization and #MachineLearning for #DataScientists https://www. datasciencecentral.com/profiles/blogs /free-ebooks-on-data-visualization-and-machine-learning … via @DataScienceCtrl #abdsc #BigData #DataScience #DataViz #AI #Python #Rstats #Coding cc @DeepLearn007 @ahier @evankirstel @JimMarous @AndrewYNg @jblefevre60 @KirkDBorne pic.twitter.com/IFodvIFOa4,12
468,2018-08-30 01:35:01,_ColinFay,Does it pass the CRAN? #RStats pic.twitter.com/f2QLcYhLKR,1
469,2018-08-30 01:31:39,liberrenaud,"Web Scraping TripAdvisor, Text Mining and Sentiment Analysis for Hotel Reviews https:// buff.ly/2KL6WMR #Rstats #Datascience",1
470,2018-08-30 01:30:34,Nitish_Sharma23,#Online #threats that I should be aware of ? {Infographic} #infosec #Trojans #bots #Malware #cybercrime #virus #CyberSecurity #Ransomware #DeepLearning #KSQL #MQTT #IoT #Sensor #BigData #Analytics #MachineLearning #DataScience #AI #IIoT #RStats #TensorFlow #Java #JavaScript #smm pic.twitter.com/iLNlnVqRRY,1
471,2018-08-30 01:30:33,pydotr,#MachineLearning #rstats #Python #DataScience #ArtificialIntelligence #Statistics #Math #AI #DataScientists pic.twitter.com/hCuxqcsR7d,1
472,2018-08-30 01:29:29,UseRTampa,Thank you to @vkegel for a great introduction to Keras and TensorFlow in #rstats and RStudio last night! Check out slides and example code at https:// github.com/TampaUseRs/Tam paUseRs/tree/master/meetups/20180828-tensorflow … if you missed it. Join @UseRTampa next month! More info: https:// tampausers.github.io,1
473,2018-08-30 01:29:06,nadarkathiresh,The Ultimate Guide to 12 Dimensionality Reduction Techniques using #Python https://www. analyticsvidhya.com/blog/2018/08/d imensionality-reduction-techniques-python/ … #BigData #Analytics #DataScience #Mathematics #Statistics #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Books pic.twitter.com/woqpIyZ0cP,10
474,2018-08-30 01:22:52,AdricDirac,"Never been to an #R users conf before but considering #RStudio ::conf 2019. Any thoughts/experiences, hive mind? #rstats #datascience",0
475,2018-08-30 01:22:19,AnalyticsFr,Playing around with RStudio Package Manager - https:// ift.tt/2woRfGE #rstats,0
476,2018-08-30 01:22:03,datagistips,Exploring London Crime with R heat maps Du scraping et du leaflet sous #rstats Typiquement une réalisation qui aurait pu avoir lieu dans un hackathon https:// r-tastic.co.uk/post/exploring -london-crime-with-r-heat-maps/ …,0
477,2018-08-30 01:19:26,AnalyticsFrance,Playing around with RStudio Package Manager - https:// ift.tt/2woRfGE #rstats,0
478,2018-08-30 01:18:48,RosanaFerrero,"Gracias a todos los que están compartiendo su experiencia y opinión en este debate Comparto un proyecto muy interesante que busca crear bibliotecas independientes de la plataforma, de @wesmckinn y @hadleywickham . ¡Guauu! #rstats #rstatsES #Python https://www. analyticsvidhya.com/blog/2018/05/p ython-and-r-are-joining-hands-to-eliminate-platform-dependency/ …",2
479,2018-08-30 01:18:08,DerFredo,"Posted by Colin Fay, now on R-bloggers: Playing around with RStudio Package Manager #rstats https:// ift.tt/2woRfGE",0
480,2018-08-30 01:15:10,thinkR_fr,#Rstats - The Chartmaker Directory: Data visualizations in every tool by @revodavid http:// ow.ly/zguL30lB5Z0 And link for the Chartmaker directory: http:// ow.ly/UTs330lB66C pic.twitter.com/Try7srzaQK,0
481,2018-08-30 01:13:40,crazybilly,Using purrr::map() makes me write more functions (instead of just doing it all in line). #rstats,0
482,2018-08-30 01:13:27,DataScientistsF,Playing around with RStudio Package Manager #rstats https:// ift.tt/2woRfGE,0
483,2018-08-30 01:12:44,DataScienceFr,Playing around with RStudio Package Manager - https:// ift.tt/2woRfGE #rstats,0
484,2018-08-30 01:11:08,verajosemanuel,Multivariate ordinal categorical data generation with #rstats https://www. rdatagen.net/post/multivari ate-ordinal-categorical-data-generation/ … pic.twitter.com/enzIVTX7vg,0
485,2018-08-30 01:10:58,Rbloggers,Playing around with RStudio Package Manager https:// wp.me/pMm6L-Ibf #rstats #DataScience,5
486,2018-08-30 01:10:02,danyaljaveed,Fitting Gaussian Process Models in Python. #BigData #Fintech #Insurtech #Marketing #Datascience #ML #DL #Robotics #HealthTech #IoT #IIOT #tech #Python #RStats #TensorFlow #Scala #Serverless #Insurtech #martech #Digital #innovation #blockchain #AI #tech https:// blog.dominodatalab.com/fitting-gaussi an-process-models-python/ … pic.twitter.com/Aabse7vCXy,6
487,2018-08-30 01:02:15,CRANberriesFeed,CRAN updates: trackr http:// goo.gl/5g3iZ #rstats,0
488,2018-08-30 01:01:37,cristianquirozd,Wednesday and optimizing truncate value with #DADA2 library. Working on soil 16 amplicon metagenomic data at @u_ikiam . #rstats #biotech pic.twitter.com/raYoeZn1OW,2
489,2018-08-30 01:00:33,thosjleeper,@thomasp85 I just crashed my Windows 7 #rstats session when trying to display an ggraph plot in full screen (yielding a Windows-level Visual C++ error). Anything you've heard of before? (Could be the graphics device but I've never had it happen before.),0
490,2018-08-30 01:00:01,WeAreRLadies,"My second #rstats tip: use broom::tidy() to get a nice data frame of your model results: m <- lm(mpg ~ qsec + wt, data = mtcars) broom::tidy(m) pic.twitter.com/WcBRd7ETah",14
491,2018-08-30 01:00:00,RLangTip,"Installing R Packages in SQL Server ML Services, a tutorial series by @nielsberglund http://www. nielsberglund.com/2018/06/23/ins talling-r-packages-in-sql-server-machine-learning-services---i/ … #rstats",3
492,2018-08-30 00:51:50,fubits,"I wouldn’t be able to do half of the things I learned in #rstats without your tweets, your effort, and all the tutorials you curate, so I just wanted to double-check . Thank you for your response!",0
493,2018-08-30 00:49:08,thomasp85,All #rstats p pic.twitter.com/hT1NP2DLyD,0
494,2018-08-30 00:40:08,volha_tryputsen,"Working on my #shiny app #gganimate makeover and have very limited time resources. #rstats community, could you point me to some code on how to render animated plots in shiny? @thomasp85 major thanks in advance!",0
495,2018-08-30 00:38:01,ShinyappsRecent,New Shiny App: Highway Modeler https:// shinyapps-recent.appspot.com/detail.html?id =18010001 … #rstats pic.twitter.com/nA2LlajMGL,0
496,2018-08-30 00:37:33,AtlasCoached,"A very well-timed (if completely inadvertent on his part) wake-up call from @KirkDBorne reignited this project. And now it is a ""Project"" on @DataCamp ! Get your fix of #rstats #tidyverse with some off-the-usual-track (ha!) sports data. https://www. datacamp.com/projects/177",8
497,2018-08-30 00:36:44,matthewdlincoln,"The one true “true” should be `TRUE`, not `True` I cannot B E L I E V E this python bs #rstats #python",1
498,2018-08-30 00:33:49,FabioFavusMaxim,Another oopsy daisy @accidental__aRt #rstats pic.twitter.com/53XcTFHbKm,2
499,2018-08-30 00:30:17,kearneymw,"Looking back at old #rstats projects is never pretty–especially when those projects relied on weird assumptions about working directories instead of using a streamlined and consistent project workflow, e.g., "".Rproj"" pic.twitter.com/kuLGfcUuzD",1
500,2018-08-30 00:24:30,aschinchon,"library(ggplot2) f=function(z)z^3-1 s=seq(-2,2,.01) z=outer(s,1i*s,'+') q=1:401 for(k in 1:5)z=z-f(z)/matrix(numDeriv::grad(f,z),401) d=data.frame(expand.grid(x=q,y=q),z=c(exp(-Mod(f(z))))) ggplot(d,aes(x,y,color=z))+geom_tile()+theme_void()+theme(legend.position=""none"") #rstats pic.twitter.com/1M7DjgiWac",3
501,2018-08-30 00:23:49,DataScientistsF,Transfer data from R to Python with PyRserve and Bio7 #rstats https:// ift.tt/2NvMOk0,0
502,2018-08-30 00:18:35,seandavis12,Thorough review of network and graph #datavisualization using #rstats with code and examples. http:// bit.ly/2ws18n7 from @Ognyanova pic.twitter.com/kurNxYFYw7,25
503,2018-08-30 00:17:25,DataScienceFr,Transfer data from R to Python with PyRserve and Bio7 - https:// ift.tt/2NvMOk0 #rstats,0
504,2018-08-30 00:14:14,danyaljaveed,Classify all the Things (with Multiple Labels). #BigData #Fintech #Insurtech #Marketing #Datascience #ML #DL #Robotics #HealthTech #IoT #tech #Python #RStats #TensorFlow #Scala #Serverless #Insurtech #martech #Digital #innovation #blockchain #AI #tech https:// bit.ly/2MB6I0L pic.twitter.com/rJ3Dr18Evs,6
505,2018-08-30 00:12:51,exunckly,"Adjust space between groups in geom_histogram? Googling for 30 minutes and trying stuff out... no joy yet #rstats my_graph <- ggplot(my_count, aes(x = thing1, y = n)) + geom_histogram(aes (fill = thing2), position = position_dodge(), stat = ""identity"") pic.twitter.com/k4ZtujLDrL",1
506,2018-08-30 00:12:17,AnalyticsFr,Transfer data from R to Python with PyRserve and Bio7 - https:// ift.tt/2NvMOk0 #rstats,0
507,2018-08-30 00:10:25,adamjtaylor,Bingo! I need some #rstats stickers! pic.twitter.com/J7FtMXnOSK,0
508,2018-08-30 00:09:33,AnalyticsFrance,Transfer data from R to Python with PyRserve and Bio7 - https:// ift.tt/2NvMOk0 #rstats,0
509,2018-08-30 00:09:14,RanaeDietzel,This is a great repo from @stevenvmiller for #rstats and R Markdown syllabus or CV template! I finally switched my CV over to R Markdown yesterday. Love it. https:// github.com/svmiller/svm-r -markdown-templates …,2
510,2018-08-30 00:08:12,DerFredo,"Posted by Marcel Austenfeld, now on R-bloggers: Transfer data from R to Python with PyRserve and Bio7 #rstats https:// ift.tt/2NvMOk0",1
511,2018-08-30 00:05:26,geoappsmith,How to Download Modis Images Using R: An Operational Implementation With R studio #datascience #gis #opendata #rstats http:// rviv.ly/LSsEXi,0
512,2018-08-30 00:03:20,DataScientistsF,W-JAX 2018 talk: Deep Learning – a Primer #rstats https:// ift.tt/2N2ECus,0
513,2018-08-30 00:02:16,CRANberriesFeed,CRAN updates: apaTables IsoriX ncodeR http:// goo.gl/5g3iZ #rstats,0
514,2018-08-30 00:01:02,Rbloggers,Transfer data from R to Python with PyRserve and Bio7 https:// wp.me/pMm6L-Ibc #rstats #DataScience,21
515,2018-08-30 00:01:02,davisjmcc,"Yeah, fair enough! I'm happy to wait and still excited to dabble. Are there plans for Julia to have something like CRAN with CI and releases? CRAN/ @Bioconductor have (basically) solved this problem for #rstats . Here, msg that Pkg is not available for Julia x.y.z wld help a lot",0
516,2018-08-29 23:59:00,NIHRCRSU,@SuzanneCFreeman from @NIHRCRSU presenting RShiny app for meta-analysis of diagnostic test accuracy studies ( https:// crsu.shinyapps.io/dta_ma/ ) on Tuesday 18 September 11am at Cochrane Colloquium 2018 #cochraneforall #rstats,3
517,2018-08-29 23:58:37,marskar,"I agree that working in a #rstats notebook in @rstudio has its drawbacks, but I consider notebooks to be just another type of output, not source documents. That goes for @ProjectJupyter notebooks too. You can Rmd -> nb.html https:// twitter.com/marskar/status /1034660468399529984?s=19 … without using notebook features.",0
518,2018-08-29 23:57:36,DataScienceFr,W-JAX 2018 talk: Deep Learning – a Primer - https:// ift.tt/2N2ECus #rstats,0
519,2018-08-29 23:57:30,WeAreRLadies,"My first #rstats tip: use purrr::map_df() to read all .csv files in a and stick them in a single data frame: f <- list.files( ""my_folder"", pattern = ""*.csv"", full.names = TRUE) d <- purrr::map_df(f, readr::read_csv, .id = ""id"") pic.twitter.com/JWxI5ecr0k",111
520,2018-08-29 23:53:15,DerFredo,"Posted by Dr. Shirin Glander, now on R-bloggers: W-JAX 2018 talk: Deep Learning – a Primer #rstats https:// ift.tt/2N2ECus",0
521,2018-08-29 23:53:04,AnalyticsFr,W-JAX 2018 talk: Deep Learning – a Primer - https:// ift.tt/2N2ECus #rstats,0
522,2018-08-29 23:52:44,PME_Politics,Working today on an extensive document exampling Time Series Analysis for post-graduate researchers. Has anyone seen examples of ARIMAX models being used to attempt to describe the causal relationships between dependent and independent time series variables? #rstats #phdchat,1
523,2018-08-29 23:52:01,JakeMGrumbach,"""Rarely is the question asked: Is our children machine learning?"" -GWB (2000) #rstats pic.twitter.com/MDkuK1V3nV",0
524,2018-08-29 23:49:05,AnalyticsFrance,W-JAX 2018 talk: Deep Learning – a Primer - https:// ift.tt/2N2ECus #rstats,0
525,2018-08-29 23:48:26,ImDataScientist,Important tips for R Programming #rstats https:// ranausman.wordpress.com/2016/08/29/unc ommon-r-tips-datascience/ …,0
526,2018-08-29 23:46:21,tammylsilva,Great resources here for #rstats and spatial data! http://www. seec.uct.ac.za / @SEEC_UCT,0
527,2018-08-29 23:45:10,Rbloggers,W-JAX 2018 talk: Deep Learning – a Primer https:// wp.me/pMm6L-Iba #rstats #DataScience,1
528,2018-08-29 23:41:57,zjuul,"Process mining the customer journey, or: Analyse click paths as processes https:// stuifbergen.com/2018/08/analys e-web-site-click-paths-as-processes/?utm_campaign=bupar&utm_medium=social&utm_source=twitter … -featuring #rstats , #bupar , and #snowplow",3
529,2018-08-29 23:37:58,infotroph,"#Rstats , why is devtools::check (right) not reporting the NOTE “Namespace in Imports field not imported” that R CMD check (left) is [correctly] finding here? pic.twitter.com/oUcE0UjiBp",0
530,2018-08-29 23:36:10,kpivert,"Note to future self: Remember that there are different flavors of NA in #rstats . So when using dplyr::if_else(), it’s going to be NA_integer_, NA_real_, or NA_character_",0
531,2018-08-29 23:29:39,MarkScherz,"While I'm working on some #phylogenetics and #evolution of morphology in #rstats , I'm gonna bring back 'Do you wanna build a phylogram?', my parody of a certain Frozen song. Relevant to #evol2018 as well. https:// soundcloud.com/mark-scherz/do -you-wanna-build-a-phylogram …",1
532,2018-08-29 23:27:57,simonsaysnothin,"In the first post, @donata_sch uses data from Wikipedia to explore the influence of female MPs in parliament: https://www. hertie-school.org/the-governance -post/2018/08/webdatamining-political-representation-not-lead-equality-influence-women-national-parliaments-2/ … #DataScience #rstats",1
533,2018-08-29 23:26:35,GoldbergData,"@ckwill36 giving an introduction to deep learning at @RLadiesChicago yesterday #RStats @RLadiesGlobal . Thank you for the space and food @WeWork , and @revodavid / Microsoft Dev Advocates pic.twitter.com/muVEpFCLA4",3
534,2018-08-29 23:26:22,tipsder,¡Primeros pasos para el aprendizaje de #R ! Material en español ideal para aquellos interesados en incursionar en el aprendizaje de este lenguaje. Muchas gracias a @rivaquiroga por este valioso aporte. https:// github.com/rivaquiroga/RL adies-Santiago/blob/master/2018-04_taller_primeros_pasos_en_R.Rmd … #rstats #DataScience #DataVisualization #dataviz pic.twitter.com/8A5TS5XU8N,12
535,2018-08-29 23:23:12,XaBail,La règlementation sur l'immigration au #UK a plus que doublé en longueur....le nombre de changements introduits depuis 2010 est plus long que Guerre et Paix. Beau travail @caelainnbarr ! #opengov #ddj #rstats https:// twitter.com/caelainnbarr/s tatus/1034129400319672321 …,0
536,2018-08-29 23:19:06,KevinReuning,Q: What is the best website to give students to walk them through installing R and RStudo? #RStats,0
537,2018-08-29 23:17:34,FabioFavusMaxim,I like how I have no clue about the research but at least I can understand the #rstats side of it,0
538,2018-08-29 23:12:00,ingorohlfing,Is this a question from a job interview for an #Rstats programming position? https:// twitter.com/cantabile/stat us/1034207239857266688 …,0
