,date,username,text,retweets numbers,geo
291,2018-04-28 16:54:51,obatpeninggi01,"Orang yang terjangkit Meningitis (Radang Selaput Otak) ada yg merasakan badannya selalu seperti posisi ""kayang""",0,
292,2018-04-28 16:45:07,redaccionmedica,#Pediatría | La vacunación frente a la #meningitis preocupa a la Pediatría de AP europea https:// buff.ly/2HnTUE6,0,
293,2018-04-28 16:32:15,anaianda,Trumenba ®: Seguimos avanzando en la lucha contra la meningitis B https:// pediatra2punto0.com/trumenba/ vía @Pediatra2punto0,2,
294,2018-04-28 16:13:09,LorenaAndry5,"This Rx battle has been going on for over 45 yrs. I was a hearing person until I lost my hearing during my attack of meningitis in the 2nd of 3 separate attacks e. This happened in 1980. I was an RN for 12 short years. Now, just one of my meds is an asthma inhaler- I can’t pay.",0,
295,2018-04-28 16:09:25,M_R_F,Our ambassador @kat_b_hawkins speaks bravely about the experience of meningitis : pic.twitter.com/QkTYVBPpwB,4,
296,2018-04-28 16:00:01,jasminegorimar,"A powerful campaign from GSK, Mums #VSMeningitis , to highlight the importance of vaccinating our children against meningitis . https:// lnkd.in/fAa4gMX",0,
297,2018-04-28 15:34:55,daily_trust,46 die of Meningitis in Katsina https://www. dailytrust.com.ng/46-die-of-meni ngitis-in-katsina.html … @Fmohnigeria,1,
298,2018-04-28 15:34:27,daily_trust,46 die of Meningitis in Katsina https://www. dailytrust.com.ng/46-die-of-meni ngitis-in-katsina.html …,0,
299,2018-04-28 15:25:03,bt_amputation,Oxford Vaccine Group researching new #meningitis vaccine http:// ow.ly/fVNv30jEsdE,0,
300,2018-04-28 15:23:33,deniscoakley11,If you read the WHO position of HPV Vaccine they consider it to be extremely safe. My son had Meningitis VAX recently - flu like symptoms for a few days - maybe from VAX or maybe co-incidental but benefits clear. http://www. who.int/vaccine_safety /committee/topics/hpv/June_2017/en/ …,0,
301,2018-04-28 15:20:29,Farmaadicta,En la semana de la inmunización recordamos la importancia de la #vacunacion #lasvacunassalvanvidas #vaccineswork #vacunas #meningitis pic.twitter.com/cBZGYKsk1Q,1,
302,2018-04-28 15:18:13,NewsExpressNgr,Meningitis kills 46 in Katsina News - News Express Nigeria http://www. newsexpressngr.com/news/53029-Men ingitis-kills-46-in-Katsina … via @isumunna,0,
303,2018-04-28 14:40:02,Pediatra2punto0,"He aquí la última #vacuna comercializada frente a #meningitis , #Trumenba . La familia de #vacunas frente a #menB se amplía. ¿En qué casos está indicada? https:// pediatra2punto0.com/trumenba/ #VaccinesWork #LasVacunasSalvanVidas #SemanaDeLaVacunación #SemanaMundialDeLaVacunación",19,
304,2018-04-28 14:28:18,cindilou20,"Help Dante puppy, he has meningitis https://www. gofundme.com/help-dante-pup py?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-152489122139-64f8b2384b804a65 …",0,
305,2018-04-28 14:19:51,djt10,"https://www. ncbi.nlm.nih.gov/books/NBK23436 7/ … “Evidence Concerning Pertussis Vaccines and Central Nervous System Disorders, Including Infantile Spasms, Hypsarrhythmia, Aseptic Meningitis , and Encephalopathy”",0,
306,2018-04-28 14:09:05,anniearlert,You ever see a post on ur tl so bad it gives u meningitis,0,
307,2018-04-28 13:43:15,UTAU_Cacilie,There's no way to know what kind of meningitis you or your child has without undergoing spinal fluid testing. Come here small child :),0,
308,2018-04-28 13:30:09,breezethu1,Meningitis killed 46 in Katsina –WHO - punch. Go through the new headlines at http://www. breezethu.com,0,
309,2018-04-28 13:15:08,Hacklordseyzi,Meningitis kills 46 in Katsina — WHO http:// nairalift.com.ng/2018/04/28/men ingitis-kills-46-in-katsina-who-2/ …,0,
310,2018-04-28 13:14:05,vanguardngrnews,Meningitis kills 46 in Katsina — WHO===has been published on Vanguard News - https://www. vanguardngr.com/2018/04/mening itis-kills-46-katsina/ … pic.twitter.com/mlVj7U7MF9,0,
311,2018-04-28 13:14:01,AfricaPressA,Meningitis kills 46 in Katsina — WHO https:// africapressassociation.com/2018/04/28/men ingitis-kills-46-in-katsina-who/ …,0,
312,2018-04-28 13:13:51,gbeducity_com,New post ( Meningitis kills 46 in Katsina — WHO) has been published on GBEDUCITY - https:// gbeducity.com/meningitis-kil ls-46-katsina/ …,0,
313,2018-04-28 12:54:17,skinnergj,Meningitis killed 46 in Katsina –WHO https://www. onlinenigeria.com/news/latestnew s/28812-meningitis-killed-46-in-katsina-%E2%80%93who.html … via @skinnergj,0,
314,2018-04-28 12:50:48,meningitis__,the fuck did i just happen bitch,0,
315,2018-04-28 12:48:04,OnlineShopTiens,"Orang yang terjangkit Meningitis (radang selaput otak) ada yang merasakan badannya selalu seperti posisi ""kayang""",0,
316,2018-04-28 12:47:56,djt10,"https://www. ncbi.nlm.nih.gov/books/NBK23436 7/ … “Evidence Concerning Pertussis Vaccines and Central Nervous System Disorders, Including Infantile Spasms, Hypsarrhythmia, Aseptic Meningitis , and Encephalopathy”",0,
317,2018-04-28 12:44:58,lingeringson,"Is there anything in the ADA or elsewhere regarding how long someone with a history of TBI, pressure wounds, sepsis, quadriplegia, stroke, meningitis , osteomylitis, pneumonias, neuro storming...should wait on a gurney in the ED for a room? 9hrs so far. What about home options?",2,
318,2018-04-28 12:33:20,NoMeLlameJavier,4 vacunas bexsero durante primer año multiplicado por 5 dias puede haber fiebre= 20 dias. Pregunta: ¿Es la probabilidad de que te de una infección rara y potencialmente peligrosa (si no se trata) inoportunamente en estos días menor que pillar la meningitis B?,0,
319,2018-04-28 12:29:00,HOPEnglish_j,伝染病に関する英語を勉強しましょう！ malaria　マラリア症 yellow fever　黄熱病 tuberculosis　肺結核 AIDS　エイズ meningitis 髄膜炎 hepatitis　肝炎 yellow fever　黄熱病.​​​​​​ cholera　コレラ typhoid fever　腸チフス https:// ameblo.jp/hopenglishjp/e ntry-12371101667.html …,11,
320,2018-04-28 12:28:53,hockeygal4ever,Dang Kevin! My caregiver was in a coma while she was pregnant because of meningitis . Sounds like you've had it rough physically too.,0,
321,2018-04-28 12:28:05,PhilmoreHost,"Jesusegun Alagbe About 46 persons have been killed by the Cerebral Spinal Meningitis since the outbreak of the disease in Katsina State. In a statement, the social media executive of the World Health... https:// latestupdate.com.ng/meningitis-kil led-46-in-katsina-who/ …",0,
322,2018-04-28 12:27:49,gistshub,Meningitis killed 46 in Katsina –WHO https:// latestupdate.com.ng/meningitis-kil led-46-in-katsina-who/ …,0,
323,2018-04-28 12:23:23,stephymattom,sex hd women sex hd pretty women nudes adult meningitis great sex positions 2009 britney spears new nude https:// twitter.com/ofcaconhui1972 /status/971272854439452673/video/1 …,0,
324,2018-04-28 12:22:25,gbeducity_com,New post ( Meningitis killed 46 in Katsina –WHO) has been published on GBEDUCITY - https:// gbeducity.com/meningitis-kil led-46-in-katsina-who/ …,0,
325,2018-04-28 12:13:02,EYEN_INO,Meningitis killed 46 in Katsina –WHO,0,
326,2018-04-28 12:13:02,Boogatty,Meningitis killed 46 in Katsina –WHO,0,
327,2018-04-28 12:10:03,OnwardNG,Meningitis killed 46 in Katsina –WHO http:// dlvr.it/QR3JDK pic.twitter.com/gmtT8MY0sP,0,
328,2018-04-28 12:09:45,tatterededge,I am so sorry they are dragging this out when you’re in so much pain. I’ve had serious head pain (aseptic meningitis ) & I cant believe how long you’ve been struggling with this. Would a trip to emergency help?,0,
329,2018-04-28 12:08:25,Hacklordseyzi,Meningitis killed 46 in Katsina –WHO https:// nairalift.com.ng/2018/04/28/men ingitis-killed-46-in-katsina-who/ …,0,
330,2018-04-28 11:34:20,AlexMurdoch7,"In Canada we have seen the parents of a 19 month old child willingly watch as he suffered and died from bacterial meningitis . Treated with oregano oil and homeopathy, he died in agony. So, what were you saying about the wishes of the parents being paramount? Bollocks.",0,
331,2018-04-28 11:26:01,MlDNlGHTERS,yaampun gue lg baca yg list penyakit lgbt ada kanker lesbian & meningitis disebabkan homosexual intercourse gue sampe gabisa ngomong,0,
332,2018-04-28 11:24:36,ff4hlevi,"@info_depok min, mohon info suntik meningitis untuk umroh/haji di Depok ada dimana?",0,
333,2018-04-28 11:15:24,BitchImAShark,bobby “ bigfoot small toes” gilmore has meningitis ! wack!,0,
334,2018-04-28 11:05:51,Ishola_Qudus_O,"I thought we were ready as a nation to stop meningitis but we're certainly not, the government of the state should do everything within their powers to curb the spread until a solution is found. A joint meningitis summit in northern Nigeria should be organised.",0,
335,2018-04-28 10:45:00,eltribuno,SALTA | Más limpieza en colectivos por la meningitis http:// bit.ly/2HXATMj pic.twitter.com/R3R5U53JNd,2,
336,2018-04-28 10:44:32,btinjah,Turut berdukacita untuk tmn gue anak kostum yg MGKN mninggal krn sakit meningitis :(,0,
337,2018-04-28 10:30:52,gabewalmeida,I liked a @YouTube video http:// youtu.be/M-24RP_-X-U?a EBOLA! (... meningitis ),0,
338,2018-04-28 10:10:24,djt10,"Vile: https://www. ncbi.nlm.nih.gov/books/NBK23436 7/ … “Evidence Concerning Pertussis Vaccines and Central Nervous System Disorders, Including Infantile Spasms, Hypsarrhythmia, Aseptic Meningitis , and Encephalopathy”",0,
339,2018-04-28 10:00:01,usmle_japanese,RifampinはN. meningitis の予防に用いる,0,
340,2018-04-28 09:34:10,akori2010,"Bieeeeeennnn el reggaeton es como la meningitis , quizá no te mata pero te deja imbecil.",0,
341,2018-04-28 09:21:34,cosmicindigo_,So I know Astro twitter hates sign stereotypes but I’m literally such a Virgo rising. I have a sore throat and googled my symptoms and was afraid I had meningitis and was gonna die for about 10 minutes,1,
342,2018-04-28 09:18:57,tunoticiaok,"No tenía las vacunas aplicadas, contrajo meningitis y la Justicia intervino - http://www. tunoticia.com.ar/no-tenia-las-v acunas-aplicadas-contrajo-meningitis-y-la-justicia-intervino/ … pic.twitter.com/SyvG3rPooq",0,
343,2018-04-28 09:11:26,no_____pasaran,"Es inaudito comprar a una dictadura: -Obligan a las guaguas a nacer (menor mortalidad infantil que EE.UU., América latina y el caribe) -Envenenan a su población (vacuna para la hepatitis B y meningitis meningocócica) -OMS corrupta y comunista (consideran a Cuba un ejemplo)",1,
344,2018-04-28 09:04:47,djt10,"https://www. ncbi.nlm.nih.gov/books/NBK23436 7/ … ""Evidence Concerning Pertussis Vaccines and Central Nervous System Disorders, Including Infantile Spasms, Hypsarrhythmia, Aseptic Meningitis , and Encephalopathy""",0,
345,2018-04-28 08:59:14,bactiman63,Meningococcal #meningitis : Abdominal pain should be seen as a warning sign http:// outbreaknewstoday.com/meningococcal- meningitis-abdominal-pain-seen-warning-sign-23139/ …,0,
346,2018-04-28 08:50:15,blacq2,Pharmacist tied to U.S. meningitis outbreak gets eight years in prison BOSTON (Reute https:// is.gd/96VwuI #unitedstates @silewconsulting,0,
347,2018-04-28 08:42:11,TranquilTots,"Kyle did so much to raise awareness of sarcoma cancer after he lost his mum, my friend Jen. Kyle an inspiration to all of us. Now his friends are raising money & awareness of meningitis in memory of Kyle. Please support if you can. Well done boys. Rt @Aireland0805 #kylebremner https:// twitter.com/Aireland0805/s tatus/989997307843227648 …",0,
348,2018-04-28 08:32:21,brisonharveyPC,@CeceBellBooks sharing her story of losing her hearing at age 5 after contracting meningitis through her #GraphicNovel . #CLCfest18 pic.twitter.com/Www36joKWc,1,
349,2018-04-28 08:14:03,PrimiciaVirtual,"La jueza de la localidad rionegrina de El Bolsón, Erika Fontela, ordenó a una pareja que vacune a su bebé, de tres meses, que contrajo meningitis porque no había recibido la dosis contra el neumococo, como establece el calendario nacional de vacunación. http://www. losprimeros.tv/nota/22099/rio -negro-una-jueza-obligo-una-pareja-vacunar-su-bebe.html …",0,
350,2018-04-28 08:14:02,_DreaRivera,Googling symptoms that I’m showing...i might be dying from meningitis,0,
351,2018-04-28 08:03:19,Brisbane_Chiro,A stiff neck in addition to flu-like symptoms could be a key clue when diagnosing meningitis . https://www. spine-health.com/conditions/nec k-pain/when-neck-stiffness-may-mean-meningitis …,0,
352,2018-04-28 08:02:19,atusalud_medios,La #Meningitis es enfermedad infecciosa causada por virus y bacterias que se puede prevenir. Informante como evitarla → https:// goo.gl/T6HxkE #27Abr pic.twitter.com/wr4XLOh1dt,3,
353,2018-04-28 08:00:05,SpineHealth,A stiff neck in addition to flu-like symptoms could be a key clue when diagnosing meningitis . https://www. spine-health.com/conditions/nec k-pain/when-neck-stiffness-may-mean-meningitis …,0,
354,2018-04-28 07:59:00,daily_trust,Meningitis kills 46 in Katsina – WHO https://www. dailytrust.com.ng/meningitis-kil ls-46-in-katsina-who.html … pic.twitter.com/fIpzvfY1V3,3,
355,2018-04-28 07:57:46,SunshineSucks,Vincent Schiavelli and Tracey Walter in this episode of WKRP is a nice treat while i am dying on my couch of hay fever or meningitis or whatever is killing me.,0,
356,2018-04-28 07:48:48,pitchermom31,"Prayer warrior's please lift this little one up in prayer. He has bacterial meningitis , please lift his family up in prayer also. https://www. facebook.com/murphy.audra/p osts/1836437456377154 …",0,
357,2018-04-28 07:45:11,ctsarahaishah,Causes seperti diatas.. 1. Genetic possible kaitan fragile x syndrome 2. Environmental less stimulation from parents tgk tab selalu 3. Premature lahir pramatang 4. Infection jgkitan kuman dlm otak ( meningitis ),0,
358,2018-04-28 07:17:41,NatalieSFergie,"I find this compartmentalisation of acceptable usage fascinating. It's different within tenses and spoken/written speech. We (here) would never seen ""she was sickened by meningitis "" unless it was a feeling of disgust/horror that it hadn't been prevented.",0,
359,2018-04-28 07:03:55,Panepintobeans,I hope no one sees my search history because after this unit in micro it shows I've looked up HIV and gonorrhea and meningitis symptoms....,0,
360,2018-04-28 06:58:17,patchworkchairs,RT @GBSSupport Group B Strep is commonest cause of severe infection in newborns & meningitis in babies. Most GBS infections are preventable,0,
361,2018-04-28 06:55:41,nigeriamedicals,Meningitis kills 46 in Katsina – WHO http:// nigerianmedicals.com/meningitis-kil ls-46-in-katsina-who/ … pic.twitter.com/HQoVmzGqSq,0,
362,2018-04-28 06:45:43,YoDurtaySanchez,"It's not similar at all, Alfie doesn't have spinal meningitis ...its not just doctors from the UK that have said there is no cure or treatment for crying out loud",0,
363,2018-04-28 06:45:01,NHydier,Indeed she truly is especially since she overcame Meningitis when she was born!,1,
364,2018-04-28 06:41:36,_Rure_,You're sounding like you didn't take that meningitis A shot back in 2015. Check if you have neck stiffness first,0,
365,2018-04-28 06:28:42,BoxMeBaby,"The CDC says the average #of cases in the us of meningitis was 4,100 per year between 2003-2007, and 500 deaths. Because of how it is spread, college students are at increased risk, so it makes a great deal of sense to ensure immunity prior to age 17.",0,
366,2018-04-28 06:16:49,HERMOSALUI,En @EA_EvaPeron Taller de Artes Plásticas de la profesora Mariana trabajó en la Prevención de la Meningitis @rubem_dario29 @yoyballon @fguillesaavedra @artydance23 @maclopezmorillo @patriciapinasco @aniberruezo @UrtubeyJM pic.twitter.com/zSk79qTjwa,4,
367,2018-04-28 06:12:37,bautistacarinag,Escuela Ejército Argentino realizando charla sobre la meningitis y sus cuidados. A cargo de los profesores. Trabajo en equipo. @EricPellegrinet @fguillesaavedra @patriciapinasco @YanilMarisol @hector_Frias @NahirPadilla1 @minish24 pic.twitter.com/BWbAlHskZ5,5,
368,2018-04-28 06:12:23,HERMOSALUI,En @EA_EvaPeron Taller de Artes Plásticas de la profesora Mariana trabajó en la Prevención de la Meningitis @rubem_dario29 @yoyballon @fguillesaavedra @artydance23 @maclopezmorillo @patriciapinasco @aniberruezo @UrtubeyJM pic.twitter.com/yg0SFVbJWG,2,
369,2018-04-28 06:11:18,HERMOSALUI,En @EA_EvaPeron Taller de Turismo y Recreación de la profesora @SoledadLezana trabajó en la Prevención de la Meningitis . @UrtubeyJM @aniberruezo @msalnacion @rubem_dario29 @yoyballon @fguillesaavedra @artydance23 @maclopezmorillo @patriciapinasco pic.twitter.com/hE2TEt094J,2,
370,2018-04-28 06:10:03,CaroBaudino,La curva de casos de meningitis virales continúa en descenso http:// dlvr.it/QR27SY,0,
371,2018-04-28 06:07:07,HERMOSALUI,En @EA_EvaPeron entrega de elementos para Deportes En hora institucional preparamos la charla de prevención de la Meningitis y definimos roles y acciones del Simulacro de Sismos @rubem_dario29 @fguillesaavedra @artydance23 @aniberruezo @patriciapinasco pic.twitter.com/ooId9aiQfP,2,
372,2018-04-28 06:00:04,NuevaMiradaCtes,Preocupación por caso de meningitis en la Escuela Centenario - http:// bit.ly/2vQkHYz,0,
373,2018-04-28 05:59:24,MishShells,"I've #justsponsored Admiral Taverns, who's fundraising for Meningitis Now on @JustGiving . Donate now https://www. justgiving.com/fundraising/ad miral2018?utm_source=twitter … """"",0,
374,2018-04-28 05:57:01,HoranMinion2,Y'all they gave me a meningitis b shoot today and my arm is the most sore it's ever been after a shot,0,
375,2018-04-28 05:50:04,brooke_sauer,"This week, #sauerscience students at @DSA_DurhamNC have been working with @CDCgov data from the 2012 fungal meningitis outbreak and creating #epidemiology case reports. Check it out! pic.twitter.com/xBGYHxPF2Z",0,
376,2018-04-28 05:44:25,apotekpeninggi,"Radang selaput otak ( meningitis ) dapat menyebabkan serangan epilepsi (sawan,ayan,dll)",0,
377,2018-04-28 05:37:25,barinoticias,El Bolsón: obligan a padres de un niño con meningitis a vacunarlo y cumplir tratamiento médico http:// bit.ly/2vXf5M8,0,
378,2018-04-28 05:28:24,eltribuno,SALTA | Más limpieza en colectivos por la meningitis http:// bit.ly/2HXATMj pic.twitter.com/bZjEBO6dn2,3,
379,2018-04-28 05:25:48,EA_EvaPeron,Taller de Artes Plásticas de la profesora Mariana trabajó en la Prevención de la Meningitis @rubem_dario29 @yoyballon @fguillesaavedra @artydance23 @maclopezmorillo @patriciapinasco @aniberruezo @UrtubeyJM pic.twitter.com/rQbuqbsFoc,6,
380,2018-04-28 05:20:05,rionegrocomar,El Bolsón: los padres del niño con meningitis deberán vacunarlo http:// bit.ly/2vXMmqe,2,
381,2018-04-28 05:12:29,TheBridgeKAU,"Bacterial meningitis !! This is a case of acute meningitis , notice the brain surrounded by the yellow-tan exudate or pus under the dura, obstructing the sulci. The leptomeninges underneath the dura appears to be edematous with multiple small hemorrhagic spots. pic.twitter.com/lXeVfOXXL0",50,
382,2018-04-28 05:10:00,UVMMedCenter,Meningitis : The Single Most Important Way to Protect Your Child http:// spr.ly/6019DbjRd #childrenshealth #meningitis #vt,2,
383,2018-04-28 05:03:42,daily_trust,Meningitis kills 46 in #Katsina – @WHONigeria https://www. dailytrust.com.ng/meningitis-kil ls-46-in-katsina-who.html … @WHOAFRO @WHO pic.twitter.com/bYUuli4fdl,1,
384,2018-04-28 04:39:01,HaeGarciaDDS,Meningococcal meningitis : Stomach pain should be seen as a warning sign http:// dlvr.it/QR1n21,0,
385,2018-04-28 04:37:44,solacebase,Meningitis Claims 46 Lives In Katsina https://www. solacebase.com/2018/04/27/men ingitis-claims-46-lives-in-katsina/ … pic.twitter.com/f97DoU90yW,0,
386,2018-04-28 04:32:35,greenbreporters,"Outbreak Of Meningitis In Katsina: 46 Die, 713 Cases Reported- WHO http://www. greenbreporters.com/features/outbr eak-of-meningitis-in-katsina-46-die-713-cases-reported-who.html … pic.twitter.com/agTeZRTTnM",0,
387,2018-04-28 04:19:45,mwbuzz,Meningitis kills 46 in Katsina - WHO - http:// mwbuzz.com News - http:// business.mwbuzz.com/meningitis-kil ls-46-in-katsina-who-mwbuzz-com-news/ …,0,
388,2018-04-28 04:16:01,riskybiscui,"I spent my whole late night searching and learning about meningitis , I wont let those bacteria ruin our life again.",0,
389,2018-04-28 04:09:04,QuiteroMoroz,Más limpieza en colectivos por la meningitis http:// dlvr.it/QR1ffK,0,
390,2018-04-28 04:01:32,NMAtweets,"Isabel was a typical 17-year-old when was diagnosed with meningitis . She had the MenACWY vaccine, but not MenB. http:// bit.ly/2ySyQSe",0,
391,2018-04-28 04:01:16,CDC_NCEZID,#Typhoid . #Meningitis . #YellowFever . These are just a few travel-related illnesses that you can avoid with #vaccines . Always check your international destination at http://www. cdc.gov/travel to find out what you need for your trip. #WorldImmunizationWeek,1,
392,2018-04-28 03:58:11,MenBAction,Be the first to know about new Meningitis B Action Project news and resources. Sign up for our digital newsletter today: http:// eepurl.com/dd8yCz,2,
393,2018-04-28 03:55:55,PeterEMatthews,Shots Hepatitis A Hepatitis B Meningitis Polio Tetanus Yellow Fever Prescriptions Traveler’s Diarrhea Malaria Operation Democratic Republic of the Congo in 62 days! Mckinley United... https://www. facebook.com/peteredwardmat thews/posts/10157225514119688 …,0,
394,2018-04-28 03:54:09,Adewaleaminat15,Meningitis kills 46 in Katsina – WHO http:// scholarmystic.ga/2018/04/27/men ingitis-kills-46-in-katsina-who/ … pic.twitter.com/phXDbD6QNn,0,
395,2018-04-28 03:49:20,BestNaira,Meningitis Kills 46 in Katsina – Who http://www. bestnaira.com/articles/74734 -meningitis-kills-46-in-katsina-who … pic.twitter.com/GLoIcpIrI7,0,
396,2018-04-28 03:48:04,joy_ezekwe,Meningitis kills 46 in Katsina – WHO http:// dlvr.it/QR1YmJ pic.twitter.com/aIVqFV8RLZ,0,
397,2018-04-28 03:48:02,OfficialMGN,"¤MGN-AFRICA» #Meningitis kills 46 in Katsina – WHO: By Bashir Bello KATSINA – About 46 persons were reportedly killed by the outbreak of Cerebral Spinal #Meningitis , CSM outbreak in Katsina state. A child being immunised against mennigitis… » http://www. bit.ly/19qZv3w @donjazzy",0,
398,2018-04-28 03:38:59,Gaby_godoy47,Los padres del bebé que tuvo meningitis en El Bolsón deberán cumplir con el plan nacional de vacunas http://www. buscarsalud.com.ar/los-padres-del -bebe-que-tuvo-meningitis-en-el-bolson-deberan-cumplir-con-el-plan-nacional-de-vacunas/ … pic.twitter.com/nS2mplgCsB,0,
399,2018-04-28 03:37:37,MariaTe93043603,Pero les puede venir una meningitis ...No se si de esta estan vacunados https:// twitter.com/BlazquezMJ/sta tus/989900643098820608 …,0,
400,2018-04-28 03:33:43,omambray,"Possibly have meningitis , had to get a steroid shot, and I'm going to be on multipe medications... So i think it's safe to say I'm not gonna make it to the @NYDrock conert tonight.",0,
401,2018-04-28 03:31:01,TopNigeriaNews,Meningitis kills 46 in Katsina – WHO https://www. topnigerianews.com/meningitis-kil ls-46-in-katsina-who/ … pic.twitter.com/swv53ccyoE,0,
402,2018-04-28 03:30:31,ayobami_sj,Meningitis kills 46 in Katsina – WHO https://www. topnigerianews.com/meningitis-kil ls-46-in-katsina-who/ … pic.twitter.com/jlwZiJV6Ta,0,
403,2018-04-28 03:28:15,ICAP_ColumbiaU,"Cryptococcal #meningitis is serious and often fatal -- and delivering safe and effective treatment is still a challenge, especially where resources are limited. Read ICAP's latest Journal Club on the ACTA trial, which informed the latest WHO guidelines. http:// ow.ly/41F030jIBfM",1,
404,2018-04-28 03:27:11,chosensomto,"Jonathan declared for second term around November 2014, Buhari declares in April 2018; you know who’s desperate. The business of gov stopped the day Buhari declared for second term; everything from then is politics. Meanwhile people are dying of meningitis and Lassa fever https:// twitter.com/vanguardngrnew s/status/989917114738896897 …",10,
405,2018-04-28 03:26:14,munachi7_,Meningitis kills 46 in Katsina – WHO http:// dlvr.it/QR1SWt pic.twitter.com/OBCYdQPwCE,0,
406,2018-04-28 03:26:12,queenstrendy,Meningitis kills 46 in Katsina – WHO http:// dlvr.it/QR1SVP pic.twitter.com/RRLKhA5TQh,0,
407,2018-04-28 03:19:48,possibilitiessh,Meningitis kills 46 in Katsina – WHO https:// possibilitiesshare.com/meningitis-kil ls-46-in-katsina-who/ … pic.twitter.com/KDVHTwXy5Q,0,
408,2018-04-28 03:19:23,freshnewsnowng,Meningitis kills 46 in Katsina – WHO https:// freshnewsnow.com/2018/04/27/men ingitis-kills-46-in-katsina-who/ … pic.twitter.com/mF7HJQINl3,0,
409,2018-04-28 03:18:08,ObiaNewJew,Meningitis kills 46 in Katsina – WHO,0,
410,2018-04-28 03:11:01,QuieroSerDoctor,He añadido un vídeo a una lista de reproducción de @YouTube ( http:// youtu.be/p7Xl9rFxVGs?a - Meningitis viral aguda en 3 minutos).,0,
411,2018-04-28 03:11:01,QuieroSerDoctor,#meningitis #viral #sanidad #salud #enfermedad infecciosa http:// youtu.be/p7Xl9rFxVGs?a,0,
412,2018-04-28 03:09:25,CybokNews,CybokNews Now: ( Meningitis kill 46 in Katsina) has been published on CybokNews - https:// cyboknews.com/meningitis-kil l-46-in-katsina/ … pic.twitter.com/GFvIonVkEy,0,
413,2018-04-28 03:04:45,IranHernandez,"Meningitis , la enfermedad que mata en 24 horas http:// presencianoticias.com/2018/04/27/men ingitis-la-enfermedad-que-mata-en-24-horas/ … pic.twitter.com/PbthiwI2IT",0,
414,2018-04-28 03:04:43,PresenciaAN,"Meningitis , la enfermedad que mata en 24 horas http:// presencianoticias.com/2018/04/27/men ingitis-la-enfermedad-que-mata-en-24-horas/ … pic.twitter.com/8Nf67sMjd0",0,
415,2018-04-28 03:04:04,Hacklordseyzi,Meningitis kills 46 in Katsina – WHO https:// nairalift.com.ng/2018/04/27/men ingitis-kills-46-in-katsina-who/ … pic.twitter.com/HwKP803dhP,0,
416,2018-04-28 03:02:47,hear5279,8 Symptoms of Meningitis That Every Parent Should Know About https://www. providr.com/8-symptoms-of- meningitis/?utm_source=mynaturalmedicine&utm_medium=facebook&utm_campaign=providr …,0,
417,2018-04-28 03:02:09,gbeducity_com,New post ( Meningitis kills 46 in Katsina – WHO) has been published on GBEDUCITY - https:// gbeducity.com/breaking-menin gitis-kills-46-katsina/ …,0,
418,2018-04-28 02:57:58,nutrichoicewis1,Prevent & Manage Meningitis Symptoms 5 Natural Ways by @drjoshaxe https:// draxe.com/meningitis-sym ptoms/ …,0,
419,2018-04-28 02:52:18,mcclean_siobhan,"World Immunization week Fact 4: Vaccines prevent poverty as well as disease. Vaccines will help prevent 24 M people in the world’s poorest countries from slipping into poverty by 2030. They’ll have greatest impact on reducing poverty caused by hep B, measles & meningitis A. 1/2 pic.twitter.com/FtBtIcqEpk",1,
420,2018-04-28 02:47:14,Social_Media_a7,Meningococcal meningitis : Stomach pain should be seen as a warning sign https:// ift.tt/2FmzdXe,0,
421,2018-04-28 02:43:59,Sahu_Anu_Anubis,Ase family I’m very fortunate and blessed because I dodge death several times 1. In my mother’s womb 2. Meningitis 3. Sciatica in my right leg 4. Anonymous person got his head blown off right in front of me 5. Chasing... https://www. facebook.com/DNA5791/posts/ 1856065257758439 …,0,
422,2018-04-28 02:40:58,avoidingERrors,"@tdoterdoc on killer headaches: CT/LP for SAH/ meningitis will only rule out half of deadly headaches. Consider cervical artery dissection, cerebral sinus vein thrombosis, and CO toxicity. #emu2018 #dxerrors #FOAMed",0,
423,2018-04-28 02:37:47,shehuchaji,Meningitis kills 46 in Katsina - WHO - Vanguard News https://www. vanguardngr.com/2018/04/breaki ng-meningitis-kills-46-katsina/ …,0,
424,2018-04-28 02:35:05,svt882,"Thunderclap headache differential: SAH, CVST, meningitis , cervical artery dissection and CO poisoning. #EMU2018",0,
425,2018-04-28 02:34:09,harmonfong,"5 ED Headache r/o - infectious ( meningitis ), bleed (SAH), dissection (carotid/vertebral), thrombosis (cavernous sinus), CO #EMU2018",0,
426,2018-04-28 02:20:06,vanguardngrnews,Meningitis kills 46 in Katsina - WHO===has been published on Vanguard News - https://www. vanguardngr.com/2018/04/breaki ng-meningitis-kills-46-katsina/ … pic.twitter.com/xX58iAyH67,20,
427,2018-04-28 02:14:26,twothreeee123,Meningococcal meningitis : Stomach pain should be seen as a warning sign - http:// twothreeee.com/?p=306811,0,
428,2018-04-28 02:02:50,Dr_AME_Botox,#HealthNews - Meningococcal meningitis : Stomach pain should be seen as a warning sign https:// ift.tt/2FmzdXe,0,
