,date,username,text,retweets numbers,geo
152,2017-11-30 01:28:13,neverjanedoe,"So there's officially a meningitis outbreak at my university like if u google "" meningitis outbreak 2017"" my university will pop up",0,
153,2017-11-30 01:23:21,GBSSupport,"Most babies make a full recovery from GBS infection, altho up to 1/2 the survivors of GBS meningitis suffer long term problems. #WiseUp",0,
154,2017-11-30 01:18:02,Tribune_Health,UMass Amherst announces meningitis outbreak on campus - The Boston Globe http:// bit.ly/2zOiTkm,0,
155,2017-11-30 01:17:10,BitzHealth,UMass Amherst announces meningitis outbreak on campus - The Boston Globe http:// ift.tt/2zA1O9y,0,
156,2017-11-30 01:12:33,JanetKrahenbuhl,UMass Amherst announces meningitis outbreak on campus - The Boston Globe http:// ift.tt/2ii8mGt,0,
157,2017-11-30 00:54:13,takingCustody,December 27th. Boom4Good continues the fight against meningitis with its third edition @Campos Mini Stadium | @iam_Davido closes the year around the world with the 30 Billion World Tour Finale @Eko Hotel pic.twitter.com/PXHmdUGSPb,4,
158,2017-11-30 00:45:20,LyellBan,Bombshell: Total media blackout as two teenage girls die from meningitis even after getting vaccinated! https:// healingoracle.ch/2017/09/02/bom bshell-total-media-blackout-as-two-teenage-girls-die-from-meningitis-even-after-getting-vaccinated/ … via @_HealingOracle_,0,
159,2017-11-30 00:43:51,JanePlumb,I was delighted to be invited to present at the Meningitis Research Foundation​'s Meningitis & Septicaemia in Children & Adults Conference 2017 on early-onset #groupBStrep disease: insight from affected families. My slides are here: https:// lnkd.in/dGfk5A9 via SlideShare,0,
160,2017-11-30 00:39:00,BBCWiltshire,"The Swindon father of Isabel Gentry, who died from Meningitis B aged 16, has asked the Health Secretary to make a vaccine more widely available http:// bbc.in/2BwFUFp pic.twitter.com/1qlioQdlE1",0,
161,2017-11-30 00:29:11,_lakerssnation,I have the worst headache everrrr. I went to sleep with it and woke up with it. It reminds me of my headache I had when I had meningitis,0,
162,2017-11-30 00:27:39,DrFarrah_Ness,Cefipime a Fourth-generation cephalosporin Is not good choice for the treatment of MENINGITIS because it cannot cross the blood brain barrier #cefipime #meningitis,2,
163,2017-11-30 00:25:08,waldirm3h,Diagnóstico y Tratamiento Meningitis bacteriana aguda.pdf http:// fb.me/7ZMQE4lgV,0,
164,2017-11-30 00:23:02,alexlovelltv,The Health Secretary has apologised to two Bristol families who lost their children to Meningitis . I’ll be chatting to @BenBrownBBC on #AfternoonLive about it at 1630 @BBCNewsChannel .,1,
165,2017-11-30 00:20:14,healthmap,UMass Amherst Officially Declares A #Meningitis Outbreak - @NEPRnet http:// ow.ly/sX3E30gT92m,1,
166,2017-11-30 00:20:04,Immunize_USA,The stories of young people lost to #meningitis are always heartbreaking. #vaccinate http:// ow.ly/wIsd30gOoG7,0,
167,2017-11-30 00:09:40,heartwiltsnews,The families of #Bristol students who've died from Meningitis have met the Health Secretary to urge him to make the MenB vaccine available to ALL teenagers for free #HeartNews https:// twitter.com/MeningitisNow/ status/935879149268488192 …,1,
168,2017-11-30 00:09:40,HeartWestNews,The families of #Bristol students who've died from Meningitis have met the Health Secretary to urge him to make the MenB vaccine available to ALL teenagers for free #HeartNews https:// twitter.com/MeningitisNow/ status/935879149268488192 …,4,
169,2017-11-30 00:09:40,HeartGlosNews,The families of #Bristol students who've died from Meningitis have met the Health Secretary to urge him to make the MenB vaccine available to ALL teenagers for free #HeartNews https:// twitter.com/MeningitisNow/ status/935879149268488192 …,0,
170,2017-11-30 00:09:40,hayleygrainger,The families of #Bristol students who've died from Meningitis have met the Health Secretary to urge him to make the MenB vaccine available to ALL teenagers for free #HeartNews https:// twitter.com/MeningitisNow/ status/935879149268488192 …,1,
171,2017-11-30 00:08:53,Jazzyykins,Meanwhile at UMass peeps with meningitis are getting their toes amputated... BITCH I WANT OUTTA HERE THE FUCK,0,
172,2017-11-30 00:03:59,curriechs,Teenage Booster and Meningitis ACWY Vaccinations https:// goo.gl/fb/Aq8mgE,1,
173,2017-11-30 00:03:52,CRPMidTN,UMass schedules mass meningitis vaccination program https://www. boston.com/news/health/20 17/11/28/umass-schedules-mass-meningitis-vaccination-program?s_campaign=bcom%3Asocialflow%3Atwitter …,0,
174,2017-11-30 00:02:01,michaelrosa1979,UMass Amherst announces meningitis outbreak on campus #Health http:// ift.tt/2Ae58uy,0,
175,2017-11-29 23:59:33,BlameOxytocin,Permanent Central Diabetes Insipidus as a Complication of S. pneumoniae Meningitis in the Pediatric Population. http:// dlvr.it/Q3T5L7,0,
176,2017-11-29 23:51:13,M_R_F,"This morning, we met with @Jeremy_Hunt , who apologised to families affected by meningitis for the failings that they had endured. We're so proud of the families who came with us today for telling him their stories, so that no other family has to go through what they have. pic.twitter.com/bksfPfVXco",15,
177,2017-11-29 23:49:57,Gripp3D_tweets,"14 year old Achmad from Syrian has paralysis on his left side due to bacterial meningitis , sadly… https://www. instagram.com/p/BcFUaVsHpdJ/",0,
178,2017-11-29 23:49:44,JuliaESMF2015,@Jeremy_Hunt please also count me in to any working party on Meningitis B http://www. emily.styles.muchloved.com,0,
179,2017-11-29 23:46:12,EagleTrib,UMass Amherst schedules mass meningitis vaccination program for students after outbreak of disease http://www. eagletribune.com/news/umass-amh erst-schedules-mass-meningitis-vaccination-program-for-students-after/article_d07d9330-d511-11e7-a298-6388d5e567fd.html#utm_campaign=blox&utm_source=twitter&utm_medium=social …,4,
180,2017-11-29 23:36:25,kitkat232455,Thank You @RepDianaDeGette #CHIP @SenCoryGardner @RepKenBuck @RepMikeCoffman @SenBennetCO I guess you LIKE pandemics... Scarlet Fever in UK. Meningitis in CA. https:// twitter.com/TheBeatWithAri /status/935865082436825089 …,0,
181,2017-11-29 23:36:08,elliebwick,"So not only am I dying with meningitis , i have now come on my period when im not even due on........ fantastic. i love my life xxxxx",0,
182,2017-11-29 23:33:42,hcomnews,UMass Amherst announces meningitis outbreak on campus http://www. bostonglobe.com/metro/2017/11/ 28/umass-amherst-announces-meningitis-outbreak-campus/W1NmSFEprJHsR3JmTwbwdK/story.html?event=event25 … via @BostonGlobe,0,
183,2017-11-29 23:33:32,Pechanfa,Baby dies of viral meningitis after deadly kiss @CNNI http:// cnn.it/2uzRVcg,0,
184,2017-11-29 23:32:31,MeningitisNow,"Families of George, Isabel & Layla, who were lost to #MenB - pleased with the outcome of their meeting with @Jeremy_Hunt - but conscious that this is only a start. We'll continue to support them in their fight. #westminster #meningitis pic.twitter.com/29SNl3bA4m",11,
185,2017-11-29 23:29:42,emonosson11,Vaccines for meningitis B: why it took so long https:// toxicevolution.wordpress.com/2017/11/29/vac cines-for-meningitis-b-why-it-took-so-long/ … pic.twitter.com/BkEyzwXO2e,0,
186,2017-11-29 23:22:57,ManUnorthodox,Beating cerebral meningitis .,0,
187,2017-11-29 23:20:47,MeningitisNow,We were honoured to support a group of bereaved families who met with @Jeremy_Hunt today. Huge thanks to @KerryMP & @JimfromOldham for making this happen. #MenB #meningitis #westminster pic.twitter.com/sw3escnPcI,9,
188,2017-11-29 23:13:08,MidwestSpineMN,When Neck Stiffness May Mean Meningitis http:// bit.ly/2jvduDD,0,
189,2017-11-29 23:12:58,MDCollegian,"Meningitis outbreak declared on campus, but there’s no greater risk than before the determination, says UHS. http:// bit.ly/2Buz9UK",0,
190,2017-11-29 23:12:47,puredailynews,UMass Amherst announces meningitis outbreak on campus https://www. puredailynews.com/umass-amherst- announces-meningitis-outbreak-on-campus/ …,0,
191,2017-11-29 23:05:20,itforcharities,Case study on @CharityDigiNews : How Meningitis Research Foundation provides lifesaving information faster with improved web hosting http:// ow.ly/7GKv30gT4La #nptech,0,
192,2017-11-29 23:03:49,PATHtweets,"By the end of 2016 – 6 years after its introduction – more than 260 million people in African countries affected by Meningitis A had been vaccinated with MenAfriVac, a vaccine developed by @WHO and PATH. https://www. biospectrumindia.com/news/57/9907/g lobal-vaccination-coverage-has-stalled-at-86-with-no-significant-changes-during-the-past-year-who.html …",4,
193,2017-11-29 22:57:32,MariaRuizMartin,"@sanidadgob Me pregunto, si a su vez se han hecho esta pregunta: ¿Deberíamos incluir todas las vacunas dentro del calendario para evitar el gasto de la hospitalización o que los ciudadanos sin recursos no puedan ponérsela y necesiten ingresar a sus hijos por meningitis /diarreas?",1,
194,2017-11-29 22:56:19,Spsanders1,UMass to vaccinate all undergraduates against meningitis ; CDC rules 2 diagnosed cases an 'outbreak' http://www. masslive.com/news/index.ssf /2017/11/umass_to_inoculate_the_undergr.html …,1,
195,2017-11-29 22:53:05,yescomputers,Two cases of meningitis B at UMass labeled an outbreak; university to hold mass-vaccination clinics https:// buff.ly/2AjwnDZ pic.twitter.com/JsTjNi5ht4,0,
196,2017-11-29 22:49:34,castingcallpro,"Online awareness film for Meningitis B, London #MandyNetwork http:// actors.mandy.com/uk/job/451439/ newjob/?utm_medium=twitter&utm_source=jobalert&utm_campaign=j451439d2017-11-29 …",0,
197,2017-11-29 22:45:58,1ClickRepeat,Ween - Spinal Meningitis - as played by an idiot (Amazing ↺RT ) http://www. 1clickrepeat.com/watch?v=bVutpr U2B-E …,0,
198,2017-11-29 22:39:13,KidneyMentor,BBC News - Meningitis B victims' families lobby for free NHS vaccine http://www. bbc.com/news/uk-englan d-bristol-42156479 …,2,
199,2017-11-29 22:34:01,COMOmeningitis,"The University of Massachusetts Amherst, USA, announced on Tuesday that there is an outbreak of #meningitis on campus after two students were diagnosed with #meningococcal disease - https:// buff.ly/2iiI5YL",0,
200,2017-11-29 22:32:59,stevensacks,STD/Elephantitis Syphilis Meningitis ?,0,
201,2017-11-29 22:28:15,overthehills99,"Kids will receive 5,000 mcg aluminum in vaccines @18 months, 5,250 more mcg if all boosters, HPV, meningitis etc. Super-high levels of toxic aluminum found in the brains of autistic patients: Al is present in many vaccines http://www. dcclothesline.com/2017/11/29/sup er-high-levels-of-toxic-aluminum-found-in-the-brains-of-autistic-patients-aluminum-is-present-in-many-vaccines/ … via @DCClothesline",23,
202,2017-11-29 22:18:34,katehopkins17,This is so sad. it's the same strain of meningitis that took our precious Jade she to was laughing and smiling 1... http:// fb.me/G84f4tVN,0,
203,2017-11-29 22:15:09,elperiodico_za,#lomasreciente 8 Síntomas de la meningitis que los padres no deberían pasar por alto http:// bit.ly/2Bo0qZ8,0,
204,2017-11-29 22:15:08,noticiero2020,#lomasreciente 8 Síntomas de la meningitis que los padres no deberían pasar por alto http:// bit.ly/2Bo0qZ8,0,
205,2017-11-29 22:10:26,GBSSupport,Group B Strep is most common cause of severe infection in newborns & meningitis in babies <3 months. Did you know that? #WiseUp #GBSaware,3,
206,2017-11-29 22:00:42,prattenberg_,► Cacher's Best Friend Teil 1: Die gemeine Zecke http:// brev.is/304D #geocaching #meningitis,0,
207,2017-11-29 22:00:02,Faciltechno,SÍNTOMAS DE LA MENINGITIS QUE LOS PADRES NO DEBERÍAN PASAR POR ALTO http:// fb.me/1Ag3m2g0F,0,
208,2017-11-29 21:48:35,BandsOfStrength,LAST DAY TO ENTER. £1 per entry to bandsofstrength@yahoo.com all money raised goes to Meningitis Now 3 chances... http:// fb.me/2jHAk5tnj,0,
209,2017-11-29 21:46:26,ErinTiernan,UMass Amherst has declared a meningitis outbreak and is vaccinating students. https:// twitter.com/wcvb/status/93 0692111535689729 …,0,
210,2017-11-29 21:44:46,gregoryakoch,Meningitis Coliseum? I somehow don’t think it’s called that.,0,
211,2017-11-29 21:43:12,UTAU_Cacilie,It's easy to mistake the early signs and symptoms of meningitis for the flu. So that flu could be a little more serious than you think.,0,
212,2017-11-29 21:34:19,Brisbane_Chiro,"Neck stiffness can be caused by ligaments, muscles... and meningitis ? http:// fb.me/1zdYtrt5T",0,
213,2017-11-29 21:30:17,gerardonoce,"Carli, te dejo, pero no te creas que has madurado cuándo sigues utilizando las mismas expresiones (machirulo, unga unga, ya me jodería) y tienes la capacidad argumentativa de una ameba con meningitis . Intelectualmente estás bajo mínimos. Ni para empezar tendría contigo. Besitos.",0,
214,2017-11-29 21:30:05,SpineHealth,"Neck stiffness can be caused by ligaments, muscles... and meningitis ? http:// fb.me/1zdYtrt5T",1,
215,2017-11-29 21:22:00,bbcrb,The families of two teenagers who died from #meningitis B are to lobby the health secretary @Jeremy_Hunt for free vaccines. http://www. bbc.co.uk/news/uk-englan d-bristol-42156479 …,3,
216,2017-11-29 21:21:08,LincolnRealtyMA,Meningitis vaccinations available Thursday 11/30-12/5 Stay safe everyone. @LivingatUMass @UMACCAmherst @UMassAmherst pic.twitter.com/SoV8PrqUBp,0,
217,2017-11-29 21:21:07,BitzHealth,UMass officials say they are ready for massive meningitis inoculation clinics after 'outbreak' declared - http:// MassLive.com http:// ift.tt/2zzaYTC,0,
218,2017-11-29 21:17:18,Tribune_Health,UMass officials say they are ready for massive meningitis inoculation clinics after 'outbreak' declared - http:// MassLive.com http:// bit.ly/2ihbgeu,0,
219,2017-11-29 21:15:35,NorthTexasRadio,Now playing #Ween - Spinal Meningitis (Got Me Down) on North Texas Radio,0,
220,2017-11-29 21:15:10,elperiodico_web,8 Síntomas de la meningitis que los padres no deberían pasar por alto http:// bit.ly/2Bo0sQK,0,
221,2017-11-29 21:14:31,apotekpeninggi,"Radang selaput otak ( meningitis ) dapat menyebabkan serangan epilepsi (sawan,ayan,dll)",0,
222,2017-11-29 21:10:37,northassoc,Other colleges respond to meningitis outbreak http://www. gazettenet.com/Colleges-respo nd-14022399 … via @dailyhampgaz,0,
223,2017-11-29 21:10:00,northassoc,Two cases of meningitis B at UMass labeled an outbreak; university to hold mass-vaccination clinics http://www. gazettenet.com/Meningitis-out break-14013255 … via @dailyhampgaz,0,
224,2017-11-29 21:02:50,banten_raya_tv,BAYI 10 BULAN IDAP GIZI BURUK DAN MENINGITIS : http:// youtu.be/LDA4EttNVpU?a melalui @YouTube,0,
225,2017-11-29 21:02:46,banten_raya_tv,I added a video to a @YouTube playlist http:// youtu.be/LDA4EttNVpU?a BAYI 10 BULAN IDAP GIZI BURUK DAN MENINGITIS,0,
226,2017-11-29 21:00:05,WMassNews,Hampshire College offering meningitis vaccine: http://www. westernmassnews.com/story/36949456 /hampshire-college-offering-meningitis-vaccine … pic.twitter.com/Ga6Oc4AWPa,0,
227,2017-11-29 20:54:04,KaitLouiseWalsh,"UMass Amherst has declared a ""state of emergency"" after it was discovered that the two cases of meningitis were linked by the same strain. Classes aren't canceled - but students are encouraged to get immunized.",1,
228,2017-11-29 20:51:48,BBCBristol,"Bristol students George Zographou and Isabel Gentry, both died from meningitis . These are are the symptoms to look out for: http:// bbc.in/2BwFUFp pic.twitter.com/YpvdyRSYfF",3,
229,2017-11-29 20:43:43,usvaxnews,Hampshire College offering meningitis vaccine http:// zpr.io/nqt7e,0,
230,2017-11-29 20:12:02,bbcouch,Meningitis B victims' families lobby for free NHS vaccine http:// bbc.in/2juy8no pic.twitter.com/aY6jPKMR4R,9,
231,2017-11-29 20:06:20,frostmag,Retro Post: Meningitis By Dr Patricia Thompson http://www. frostmagazine.com/?p=37812,1,
232,2017-11-29 20:03:55,MalariaPapers,Cerebrospinal fluid markers to distinguish bacterial meningitis from cerebral malaria in children. http:// ift.tt/2Aj72KE,0,
233,2017-11-29 20:03:28,WesternMAnews,Hampshire College offering meningitis vaccine http://www. westernmassnews.com/story/36949456 /hampshire-college-offering-meningitis-vaccine …,0,
234,2017-11-29 20:02:00,MAStateToday,"UMass #Amherst announces #Meningitis #Outbreak on #Campus : http://www. mambolook.com/link/13946762 , http://www. mambolook.com/massachusetts/ meningitis/outbreak-of-meningitis … , http://www. mambolook.com/massachusetts , http://www. duniayote.com/massachusetts pic.twitter.com/mAu01h0qIV",0,
235,2017-11-29 20:01:45,holly_taggart,"I am a person who is sensitive to thimerosal. Despite this, I've been fully vaccinated, plus yellow fever, meningitis , and rabies for over a decade.",0,
236,2017-11-29 19:57:25,JanetKrahenbuhl,UMass Amherst announces meningitis outbreak on campus - The Boston Globe http:// ift.tt/2zz14Bq,0,
237,2017-11-29 19:57:04,Tribune_Health,UMass Amherst announces meningitis outbreak on campus - The Boston Globe http:// bit.ly/2k6Plar,0,
238,2017-11-29 19:50:00,VicWBZ,UMass schedules mass meningitis vaccination program. http:// bit.ly/2nch4Yx,0,
239,2017-11-29 19:50:00,wbznewsradio,UMass schedules mass meningitis vaccination program. http:// bit.ly/2nch4Yx,1,
240,2017-11-29 19:47:14,girlstalklof,I'm stopping meningitis in its tracks. Help me. @everydayherouk #everythingcounts https:// kent-kili-2018.everydayhero.com/uk/shamica-sta nley …,0,
241,2017-11-29 19:44:15,ilvchronicle,This Holiday Season Talk to Your Doctor about Meningitis Vaccination http:// ift.tt/2AiyE2n,0,
242,2017-11-29 19:43:53,itvwestcountry,"The families of two teenagers from Bristol, who died from meningitis within 18 months of each other, are to meet the Health Secretary Jeremy Hunt today. http://www. itv.com/news/westcount ry/update/2017-11-29/bereaved-families-to-meet-health-secretary/ … pic.twitter.com/SMb2hjY0Pw",7,
243,2017-11-29 19:29:20,bbcpointswest,"The families of two Bristol teenagers, who died after contracting meningitis B, are meeting Health Secretary, Jeremy Hunt, today to discuss the availability of vaccines http:// bbc.in/2i2zTIp pic.twitter.com/KigqmyLHC3",5,
244,2017-11-29 19:29:05,bostonherald,UMass urges all students in undergrad housing get meningitis vaccine http:// bhne.ws/JW2fRFA,1,
245,2017-11-29 19:20:13,HealthNewsBit,"UMass #Amherst announces #Meningitis #Outbreak on #Campus : http://www. mambolook.com/link/13946762 , http://www. mambolook.com/meningitis/out break-of-meningitis … pic.twitter.com/HPYgG47KYV",0,
246,2017-11-29 19:09:56,kitkat232455,@SenCoryGardner @RepKenBuck @RepMikeCoffman @SenBennetCO #CHIP has expired & you don't CARE? Scarlet Fever is in UK. Spinal Meningitis is in California. So...you LIKE epidemics/pandemics? #MAGA ! https:// twitter.com/RepJoeKennedy/ status/935515326669877248 …,0,
247,2017-11-29 19:05:39,Articlefifty50,The health service is trying to oversell vaccines it has no proof works - pumping babies with chemicals several times over who are less than a year old. Meningitis is the latest scare craze.,0,
248,2017-11-29 18:51:58,amersameer,Basic Review Of Bacterial Meningitis pic.twitter.com/MpLamqEYBJ,1,
249,2017-11-29 18:51:36,M_R_F,"We don't believe the government's response to the MenB meningitis petition has been sufficient. So today, we, @MeningitisNow , & families who have been directly impacted by MenB are meeting with @Jeremy_Hunt to express our concerns. More info here: https://www. meningitis.org/news/families- and-meningitis-charities-meet-jeremy-hunt …",7,
250,2017-11-29 18:45:54,BBCBristol,"The families of two Bristol teenagers, who died after contracting meningitis B, are meeting Health Secretary Jeremy Hunt, today to discuss the availability of vaccines. http:// bbc.in/2i2zTIp pic.twitter.com/RZoXeGgV5M",26,
251,2017-11-29 18:43:13,Labcold,Meningitis B victims' families lobby for free NHS vaccine http://www. bbc.co.uk/news/uk-englan d-bristol-42156479 …,0,
252,2017-11-29 18:31:15,MilaandPheebs,"Happy hump day everyone!! As you probably know, Mr M&P has had meningitis but is back to his… https://www. instagram.com/p/BcEv8YNBtaV/",0,
253,2017-11-29 18:30:40,time_meningitis,This Saturday we are going to film an interview with a meningitis survivor and @MeningitisNow ambassador @Jemma94x . Video will be out before Christmas!!,1,
254,2017-11-29 18:19:31,mrlawsolicitors,BBC News - Meningitis B victims' families lobby for free NHS vaccine http://www. bbc.co.uk/news/uk-englan d-bristol-42156479 …,0,
255,2017-11-29 18:19:26,MrIkechi,"You can't kill other Africans on SA in the name of #Xenophobia , kill your citizens for #IPOB , leave them to die of meningitis , shoot at them for stopping you from a 3rd tenure,... Then expect foreigners not to take the bold step to establish what already exist #Slavery",0,
256,2017-11-29 18:15:07,elperiodico_za,#LMR 8 Síntomas de la meningitis que los padres no deberían pasar por alto http:// bit.ly/2Bo0qZ8,0,
257,2017-11-29 18:15:07,noticiero2020,#LMR 8 Síntomas de la meningitis que los padres no deberían pasar por alto http:// bit.ly/2Bo0qZ8,0,
258,2017-11-29 18:08:56,vilesIIaexend,meningitis,0,
259,2017-11-29 17:56:59,julesvdme,Meningitis B victims' families lobby for free NHS vaccine http://www. bbc.co.uk/news/uk-englan d-bristol-42156479 …,0,
260,2017-11-29 17:44:44,lazoithelife,"Dr. Rahul Handa, Consultant #Neurologisst in BLK Hospital, Delhi, Has good experience and expertise in #Headache , Brain Abscess, Multiple #Sclerosis , Tuberculous #Meningitis etc. To book an appointment with Dr. Rahul Handa, click on the link : https:// goo.gl/qmw2t2 pic.twitter.com/03hdFnvceO",0,
261,2017-11-29 17:43:51,Corconsultrx,A quick refresher on bacterial meningitis antibiotic therapy. #Pharmacy #meningitis #medicine pic.twitter.com/1zubPUja94,1,
262,2017-11-29 17:22:07,Boston_CP,UMass Amherst announces meningitis outbreak on campus http:// toplocalnow.com/us/boston/at/3 #t10377520 …,0,
263,2017-11-29 17:15:40,AnnamKavanagh,"Desperately sad cases, families doing important work to avoid similar outcomes for others @MeningitisNow BBC News - Meningitis B victims' families lobby for free NHS vaccine http://www. bbc.co.uk/news/uk-englan d-bristol-42156479 …",5,
264,2017-11-29 17:14:58,spencer_jte,Meningitis B victims' families lobby for free NHS vaccine http://www. bbc.co.uk/news/uk-englan d-bristol-42156479 …,1,
265,2017-11-29 17:11:16,MsaadKmovida15,UMass Amherst announces meningitis outbreak on campus http:// ift.tt/2BmoaMp,0,
266,2017-11-29 17:02:38,GayMediaCenter,Gay Media Center - NEWS: Update On Clusters Of Meningitis Cases In Gay Men In http://www. gaywebsource.com/gaypress/news- update-on-clusters-of-meningitis-cases-in-gay-men-in-europe/ … #Gay #LGBT #News,0,
267,2017-11-29 17:01:46,JamesRoy,BostonGlobe: UMass Amherst announces meningitis outbreak on campus http:// bos.gl/SHhp57z,0,
268,2017-11-29 17:01:06,BostonGlobe,UMass Amherst announces meningitis outbreak on campus http:// bos.gl/SHhp57z,5,
269,2017-11-29 16:57:15,ContinuumAEP,#AnalesDPediatria Encefalocele frontoetmoidal detectado tras meningitis causada por 2 microorganismos http:// ift.tt/2AhCEjM,1,
270,2017-11-29 16:34:00,yrm_82,Tenemos nueva vacuna de meningitis : Que no cunda el pánico http://www. luciamipediatra.com/nueva-vacuna-m eningitis-nimenrix/ … via @luciapediatra,0,
271,2017-11-29 16:26:59,Nigelb54,Petitions and Health Committees urge action on CEMIPP report ( meningitis B) - News from Parliament - UK Parliament http://www. parliament.uk/business/commi ttees/committees-a-z/commons-select/petitions-committee/news-parliament-2017/letter-to-government-to-urge-action-on-cemipp-report/ … via @UKParliament,1,
272,2017-11-29 16:26:10,vilesIIaexend,meningitis ? ooo,0,
273,2017-11-29 16:18:07,Charbrevolution,No they don't actually. Vaccines can cause meningitis . https:// twitter.com/Jim1810/status /935685647922278400 …,1,
274,2017-11-29 16:15:08,elperiodico_za,#+noticias 8 Síntomas de la meningitis que los padres no deberían pasar por alto http:// bit.ly/2Bo0qZ8,0,
275,2017-11-29 16:15:08,noticiero2020,#+noticias 8 Síntomas de la meningitis que los padres no deberían pasar por alto http:// bit.ly/2Bo0qZ8,0,
276,2017-11-29 16:04:40,entertaimentch1,Old meningitis B vaccine ‘may also protect against gonorrhoea’ http:// tomdoctor.com/old-meningitis -b-vaccine-may-also-protect-against-gonorrhoea.html …,0,
277,2017-11-29 16:02:15,UCIP_HNJ,Encefalocele frontoetmoidal detectado tras meningitis causada por 2 microorganismos http:// ift.tt/2AhCEjM,0,
278,2017-11-29 15:50:11,wilkerson316,Meningitis outbreak declared at UMass Amherst http:// fb.me/7XQSkSAQA,0,
279,2017-11-29 15:48:02,TastyAppetite,8 Symptoms of Meningitis That Every Parent Should Know About http:// fb.me/2lMsCTHQp,0,
280,2017-11-29 15:46:38,michaelrosa1979,Meningitis outbreak declared at UMass Amherst #Health http:// ift.tt/2BvEw69,0,
281,2017-11-29 15:43:16,UTAU_Cacilie,There's no way to know what kind of meningitis you or your child has without undergoing spinal fluid testing. Come here small child :),0,
282,2017-11-29 15:32:21,boston_informer,UMass urges all students in undergrad housing get meningitis vaccine https:// boston-informer.com/258315/umass-u rges-all-students-in-undergrad-housing-get-meningitis-vaccine/ …,0,
283,2017-11-29 15:23:18,LenguadeCalle_,"Especialista en neurología recomienda a la población estar alerta en caso de presentar estos síntomas, ya que podría tratarse de meningitis : http:// eluni.mx/Btm3Vj",0,
284,2017-11-29 15:14:55,btinjah,Turut berdukacita untuk tmn gue anak kostum yg MGKN mninggal krn sakit meningitis :(,0,
285,2017-11-29 15:07:51,raymondstaples_,Thankful UNH doesn’t have an outbreak of Meningitis,0,
286,2017-11-29 15:00:13,Tanya_Imunisasi,"Seseorang yang menderita meningitis awalnya akan mengalami gejala tidak enak, mual, demam, dan muntah - muntah. #IChooseToPrevent",0,
287,2017-11-29 14:54:45,tienspeninggi,"Orang yang terjangkit Meningitis (radang selaput otak) ada yang merasakan badannya selalu seperti posisi ""kayang""",0,
288,2017-11-29 14:53:11,Daza_Ch,Meningitis tiene mas etiologia que yo buscando causas para no estudiar,0,
289,2017-11-29 14:46:01,dr_kristo,"Beberapa vaksinasi yg diwajibkan di Amerika & Inggris adalah meningitis , HPV (vaksin kanker serviks), tetanus, DPT, hepatitis A dan B.",1,
290,2017-11-29 14:45:32,usvaxnews,UMass to provide Meningitis vaccine clinics in wake of outbreak http:// zpr.io/nq6Xe,0,
291,2017-11-29 14:39:16,revistasisomos,"Especialista en neurología recomienda a la población estar alerta en caso de presentar estos síntomas, ya que podría tratarse de meningitis : http:// eluni.mx/Btm3Vj",0,
292,2017-11-29 14:37:02,156desu2,【感染症】ムンプスD Deafness、D Didymitis精巣炎、O Oophoritis卵巣炎、P pancereatitis、P Palsy of facial nerve、A Amylase↑、M Meningitis 、In Inapparent infection,0,
293,2017-11-29 14:37:01,Jesus_ZaldivarE,Recomiendan extremar precauciones para evitar contagios de meningitis http://www. eluniversal.com.mx/nacion/socieda d/recomiendan-extremar-precauciones-para-evitar-contagios-de-meningitis#.Wh5HfJpnYMA.twitter …,0,
294,2017-11-29 14:35:45,Deluxians,Remember that time a few months ago where I'm 97% sure I had meningitis,0,
295,2017-11-29 14:35:00,El_Universal_Mx,"Especialista en neurología recomienda a la población estar alerta en caso de presentar estos síntomas, ya que podría tratarse de meningitis : http:// eluni.mx/Btm3Vj",25,
296,2017-11-29 14:34:03,AlidaVical,UMass Amherst announces meningitis outbreak on campus - The Boston Globe http:// dlvr.it/Q3PGjF,0,
297,2017-11-29 14:33:31,boston25,VIDEO: UMass schedules mass meningitis vaccination program https:// boston25.com/2jvG203,0,
298,2017-11-29 14:21:19,Garydeasley19,I liked a @YouTube video http:// youtu.be/ljk9RPkEyss?a Couple's Son Bounces Back From Meningitis | The Jeremy Kyle Show,0,
299,2017-11-29 14:19:30,meddefs,"meningitis : Blockage in or damage to the lymphatic systems, causing lymphatic fluid to build up in tissues, making them swell.",0,
300,2017-11-29 14:18:19,Gary4Freedom,RT @masslivenews : UMass officials say they are ready for massive meningitis inoculation clinics (cont) http:// tl.gd/no9k09,0,
301,2017-11-29 14:15:08,noticiero2020,#lomasreciente 8 Síntomas de la meningitis que los padres no deberían pasar por alto http:// bit.ly/2Bo0qZ8,0,
302,2017-11-29 14:10:03,Tanya_Imunisasi,"Apabila Anda tidak imunisasi meningitis sebelum berangkat studi di daerah rawan meningitis , Anda bisa menderita dampak penyakit ini. #IChooseToPrevent",0,
303,2017-11-29 13:57:24,_juanj0,Pronostico en meningitis bacteriana by @_juanj0 #infectiousdiseases #infectologia https://www. slideshare.net/jojo8987/prono stico-en-meningitis-bacteriana … vía @SlideShare,0,
304,2017-11-29 13:35:02,gesellaldia,CONFIRMARON UN CASO DE TUBERCULOSIS Y ESPERAN LA COMPROBACIÓN DE PRUEBAS DE UN POSIBLE CASO DE MENINGITIS http:// dlvr.it/Q3Nyx9,0,
305,2017-11-29 13:33:07,13millionplus,Spinal Meningitis Costume Ball.,0,
